region,title,url,publish_date,source
Latin_America,"TRUMP, MADURO Y EL COLAPSO DEL DERECHO INTERNACIONAL",https://noticias.perfil.com/noticias/espacio-no-editorial/trump-maduro-y-el-colapso-del-derecho-internacional.phtml,2026-01-06,perfil.com
Latin_America,"Internacionales | Tras las amenazas a Colombia, Trump habló con Petro y lo invitó a Estados Unidos",https://www.lapampadiaxdia.com.ar/2026/01/internacionales-_0296497295.html,2026-01-10,lapampadiaxdia.com.ar
Latin_America,Risco existencial – CartaCapital,https://www.cartacapital.com.br/opiniao/risco-existencial/#comment-14655,2026-01-08,cartacapital.com.br
Latin_America,Patriotas às avessas – CartaCapital,https://www.cartacapital.com.br/mundo/patriotas-as-avessas/#comment-14654,2026-01-08,cartacapital.com.br
Latin_America,El difícil equilibrio político para Petro tras el espaldarazo de Trump,https://elpais.com/america-colombia/2026-01-10/el-dificil-equilibrio-politico-para-petro-tras-el-espaldarazo-de-trump.html,2026-01-10,elpais.com
Latin_America,"Trump ya no âcomunicaâ, ahora golpea (entiÃ©ndase)...",https://vanguardia.com.mx/opinion/trump-ya-no-comunica-ahora-golpea-entiendase-GI18899429,2026-01-10,vanguardia.com.mx
Latin_America,"Donde aprieta, no chorrea: Trump y la polÃ­tica expansionista",https://vanguardia.com.mx/opinion/donde-aprieta-no-chorrea-trump-y-la-politica-expansionista-BI18898018,2026-01-10,vanguardia.com.mx
Latin_America,Desinflan petroleras entusiasmo de Trump,https://www.laprensa.mx/notas.asp?id=794047,2026-01-10,laprensa.mx
Latin_America,El gran garrote del siglo XXI,https://www.anred.org/el-gran-garrote-del-siglo-xxi/?utm_source=rss&utm_medium=rss&utm_campaign=el-gran-garrote-del-siglo-xxi,2026-01-10,anred.org
Latin_America,Alto el fuego en Gaza: Donald Trump presiona para convocar al consejo de paz ante las dudas de Israel y Hamas,https://tn.com.ar/internacional/2026/01/04/alto-el-fuego-en-gaza-pese-a-la-presion-de-donald-trump-la-segunda-fase-de-la-tregua-esta-cada-vez-mas-lejos/,2026-01-04,tn.com.ar
Latin_America,Partido Missão quer métodos de Moraes contra crime organizado,https://www.gazetadopovo.com.br/eleicoes/2026/partido-missao-quer-usar-metodos-de-moraes-em-guerra-contra-o-crime-organizado/,2026-01-10,gazetadopovo.com.br
Latin_America,El Gobierno de Trump alerta que grupos armados chavistas están persiguiendo a estadounidenses en Venezuela,https://infosanpedro.com.ar/el-gobierno-de-trump-alerta-que-grupos-armados-chavistas-estan-persiguiendo-a-estadounidenses-en-venezuela/,2026-01-10,infosanpedro.com.ar
Latin_America,El fracaso estratégico de Trump en Venezuela,https://www.elfinanciero.com.mx/opinion/enrique-quintana/2026/01/10/el-fracaso-estrategico-de-trump-en-venezuela/,2026-01-10,elfinanciero.com.mx
Latin_America,Nicaragua también cede ante Trump: Anuncia que liberará a presos políticos tras presiones de EU,https://www.elfinanciero.com.mx/mundo/2026/01/10/nicaragua-tambien-cede-ante-trump-anuncia-que-liberara-a-presos-politicos-tras-presiones-de-eu/,2026-01-10,elfinanciero.com.mx
Latin_America,"No tan rápido, Trump: Instituto Nobel advierte a Corina Machado que no puede compartir su premio",https://www.elfinanciero.com.mx/mundo/2026/01/10/no-tan-rapido-trump-instituto-nobel-advierte-a-corina-machado-que-no-puede-compartir-su-premio/,2026-01-10,elfinanciero.com.mx
Latin_America,‘Las crisis no se resuelven erosionando las reglas’: presidente de la Andi,https://www.eltiempo.com/economia/sectores/las-crisis-no-se-resuelven-erosionando-las-reglas-3523439,2026-01-10,eltiempo.com
Latin_America,Análisis de Ricardo Ávila,https://www.eltiempo.com/economia/sectores/pelea-de-gigantes-analisis-de-ricardo-avila-3523435,2026-01-10,eltiempo.com
Latin_America,Candidatos entran a nueva fase de sus campañas con miras a las consultas interpartidistas: así está el pulso,https://www.eltiempo.com/politica/elecciones-colombia-2026/candidatos-entran-a-nueva-fase-de-sus-campanas-con-miras-a-las-consultas-interpartidistas-asi-esta-el-pulso-3523353,2026-01-10,eltiempo.com
Latin_America,¿Quiénes serán los nuevos presidentes de las altas Cortes este 2026? / En Secreto,https://www.eltiempo.com/politica/partidos-politicos/quienes-seran-los-nuevos-presidentes-de-las-altas-cortes-este-2026-en-secreto-3523397,2026-01-10,eltiempo.com
Latin_America,El Gobierno de Trump alerta que grupos armados chavistas están persiguiendo a estadounidenses en Venezuela,https://www.radioaoran.com.ar/el-gobierno-de-trump-alerta-que-grupos-armados-chavistas-estan-persiguiendo-a-estadounidenses-en-venezuela/,2026-01-10,radioaoran.com.ar
Latin_America,EE. UU. impone un tutelaje sobre Venezuela con miras a lograr la transición: ¿funcionará el experimento geopolítico que puede redefinir la región?,https://www.eltiempo.com/mundo/eeuu-y-canada/ee-uu-impone-un-tutelaje-sobre-venezuela-con-miras-a-lograr-la-transicion-funcionara-el-experimento-geopolitico-que-puede-redefinir-la-region-3523232,2026-01-10,eltiempo.com
Latin_America,"Trump amenaza con tomar Groenlandia ""por las malas""",https://www.yucatan.com.mx/mundo/2026/01/10/trump-amenaza-con-tomar-groenlandia-por-las-malas.html,2026-01-10,yucatan.com.mx
Latin_America,Donald Trump afirma que Venezuela inició 'a lo grande' la liberación de presos políticos y les pide no olvidar la intervención de Estados Unidos,https://www.eltiempo.com/mundo/eeuu-y-canada/donald-trump-afirma-que-venezuela-inicio-a-lo-grande-la-liberacion-de-presos-politicos-y-les-pide-no-olvidar-la-intervencion-de-estados-unidos-3523433,2026-01-10,eltiempo.com
Latin_America,El hijo de Maduro compartió el primer mensaje de su padre desde la cárcel: “Estamos bien”,https://tn.com.ar/politica/2026/01/10/el-hijo-de-maduro-compartio-el-primer-mensaje-de-su-padre-desde-la-carcel-estamos-bien/,2026-01-10,tn.com.ar
Latin_America,"Águila, jaguar y tigre",https://www.eltiempo.com/opinion/columnistas/aguila-jaguar-y-tigre-3523421,2026-01-10,eltiempo.com
Latin_America,¿Jaguar engaña al águila?,https://www.eltiempo.com/opinion/columnistas/jaguar-engana-al-aguila-3523424,2026-01-10,eltiempo.com
Latin_America,El Gobierno de Trump alerta que grupos armados chavistas están persiguiendo a estadounidenses en Venezuela,https://fmcompromiso.com.ar/el-gobierno-de-trump-alerta-que-grupos-armados-chavistas-estan-persiguiendo-a-estadounidenses-en-venezuela/,2026-01-10,fmcompromiso.com.ar
Latin_America,La malsana ausencia de hipocresía,https://www.eltiempo.com/opinion/columnistas/la-malsana-ausencia-de-hipocresia-3523422,2026-01-10,eltiempo.com
Latin_America,Transición en Venezuela,https://www.eltiempo.com/opinion/editorial/transicion-en-venezuela-3523415,2026-01-10,eltiempo.com
Latin_America,Gobernador de Antioquia hace el balance del 2025: 'Nos costará mucho volver a una situación donde no sean los bandidos los que impongan la agenda',https://www.eltiempo.com/colombia/medellin/entrevista-gobernador-de-antioquia-hace-el-balance-del-2025-y-lo-que-espera-para-3520881,2026-01-10,eltiempo.com
Latin_America,De cirugía a tragicomedia,https://www.eltiempo.com/opinion/columnistas/de-cirugia-a-tragicomedia-3523419,2026-01-10,eltiempo.com
